COD,DESC,CANTIDAD,COMPRO,CLIENTES,MESES,PESO,ANCHO,LARGO,ALTO,CD
PHS13SKF13,PHS 60-1BH13,3,2,2,2,0.7533,124,124,54,CD9
PHS20SKF19,PHS 60-1BH20,6,5,3,5,2.1073,148,148,5,CD2
PHS22SKF12,PHS 60-1BH22,2,2,2,2,2.3838,178,178,60,CD9
PHS24SKF8,PHS 60-1BH24,4,1,1,1,2.6241,178,178,60,CD9
PHS30SKF13,PHS 60-1BH30,2,1,1,1,3.4499,238,238,64,CD9
PHS12SKF10,PHS 60-1B12,2,2,2,2,,,,,CD2
PHS12SKF11,PHS 60-1BH12,1,1,1,1,0.6295,103,103,48,CD9
PHS16SKF17,PHS 40-1BH16,2,1,1,1,0.3592,84,84,3,CD9
PHS38SKF10,PHS 60-1BH38,1,1,1,1,,,,,OO9
PHS19SKF14,PHS 50-1BH19,5,6,2,4,1.0095,124,124,5,CD2
PHS19SKF16,PHS 60-1BH19,6,2,2,2,1.7795,148,148,54,CD9
PHS30SKF12,PHS 60-1B30,8,2,2,2,3.45,225,225,55,CD2
PHS15SKF18,PHS 60-1BH15,21,5,4,5,1.1414,124,124,5,CD1
PHS20SKF13,PHS 40-1BH20,1,1,1,1,0.6691,103,103,48,CD9
PHS19SKF36,PHS 60-1AH19,4,1,1,1,0.8385,138,138,9,CD9
PHS25SKF11,PHS 80-1B25,2,1,1,1,,,,,OO9
PHS24SKF9,PHS 80-1B24,1,1,1,1,,,,,OO9
PHS14SKF16,PHS 80-1BH14,10,3,3,3,1.8668,148,148,54,CD2
PHS16SKF29,PHS 80-1BH16,13,4,3,4,2.6828,173,173,43,CD2
PHS22SKF14,PHS 80-1B22,3,3,3,3,,,,,CD2
PHS21SKF19,PHS 80-1B21,3,1,1,1,,,,,CD9
PHS30SKF15,PHS 80-1B30,4,2,2,2,,,,,CD9
PHS17SKF18,PHS 80-1BH17,5,4,4,4,2.9628,168,168,60,CD2
PHS18SKF26,PHS 80-1B18,1,1,1,1,,,,,OO9
PHS18SKF27,PHS 80-1BH18,17,7,4,6,3.2328,173,173,43,CD2
PHS21SKF20,PHS 80-1BH21,8,3,1,3,4.2753,214,214,55,OO9
PHS17SKF19,PHS 80-2BH17,4,2,1,2,0.746,108,108,45,CD9
PHS20SKF21,PHS 80-1B20,2,2,2,2,,,,,CD2
PHS20SKF22,PHS 80-1BH20,12,7,5,6,3.7218,182,182,50,CD1
PHS17SKF16,PHS 60-1TBH18,1,1,1,1,0.4097,124,124,54,CD9
PHS21SKF12,PHS 50-1BH21,3,3,2,2,1.0915,135,135,48,OO9
PHS14SKF9,PHS 50-2BH14,3,3,1,3,0.8466,108,108,63,CD9
PHS15SKF14,PHS 50-1BH15,15,8,5,6,0.6095,108,108,4,CD1
PHS21SKF13,PHS 50-2BH21,8,1,1,1,2.2259,148,148,54,OO9
PHS30SKF10,PHS 50-1BH30,2,1,1,1,2.0708,178,178,60,CD9
PHS27SKF2,PHS 50-1BH27,1,1,1,1,,,,,OO9
PHS25SKF8,PHS 50-1BH25,33,9,4,7,1.5435,148,148,54,CD2
PHS32SKF6,PHS 50-1BH32,2,1,1,1,,,,,CD9
PHS50SKF2,PHS 50-1BH50,1,1,1,1,4.5132,290,290,78,CD9
PHS35SKF3,PHS 50-1B35,0,2,1,1,,,,,CD9
PHS13SKF11,PHS 50-2BH13,1,1,1,1,0.7105,108,108,63,CD9
PHS29SKF2,PHS 50-1B29,3,1,1,1,,,,,CD9
PHS28SKF7,PHS 50-1B28,3,1,1,1,1.73,173,173,43,CD9
PHS28SKF8,PHS 50-1BH28,2,2,1,2,1.7262,168,168,60,CD9
PHS24SKF7,PHS 60-1B24,2,1,1,1,,,,,CD9
PHS26SKF6,PHS 60-1B26,8,3,2,3,2.8128,173,173,43,CD2
PHS26SKF7,PHS 60-1BH26,1,1,1,1,,,,,CD9
PHS27SKF4,PHS 60-1B27,1,1,1,1,,,,,CD9
PHS27SKF5,PHS 60-1BH27,7,5,4,4,3.0704,238,238,64,CD2
PHS23SKF12,PHS 60-1B23,4,1,1,1,,,,,CD9
PHS25SKF5,PHS 12B-1BH25,2,1,1,1,2.7112,173,173,70,OO9
PHS30SKF14,PHS 60-2B30,1,1,1,1,,,,,CD9
PHS21SKF15,PHS 60-1BH21,13,4,3,4,2.2758,173,173,43,CD2
PHS18SKF12,PHS 40-1BH18,6,4,3,4,0.5095,103,103,48,CD2
PHS13SKF10,PHS 50-1BH13,12,7,2,7,0.4,108,108,45,CD9
PHS27SKF6,PHS 60-2BH27,2,2,2,2,,,,,CD2
PHS21SKF10,PHS 40-1BH21,2,1,1,1,0.7495,103,103,48,CD9
PHS21SKF17,PHS 60-2BH21,7,3,2,3,4.012,178,178,60,CD9
PHS25SKF9,PHS 60-1BH25,3,2,2,2,2.7028,173,173,43,CD9
ROD3044SKF4,SNL 3044,2,1,1,1,125,280,610,410,OO9
ROD3140SKF3,SNL 3140,5,7,3,5,123,280,610,410,OO9
ROD3138SKF2,SNL 3138,3,2,2,2,97.6,260,560,374,BD9
ROD3144SKF4,SNL 3144,5,2,2,2,139.5,290,640,433,BD9
AUT2104SKF,VKJA 2104 A,358,153,55,36,2.2,109,109,206,BB1
AUT2130SKF,VKJA 2130 A,376,103,26,35,2.22,109,109,206,BB1
AUT2140SKF,VKJA 2140 A,3257,749,141,36,1.7,109,109,206,AB1
AUT2141SKF,VKJA 2141 A,42,31,15,16,1.7,109,109,206,CC1
AUT2143SKF,VKJA 2143 A,82,45,16,27,2.262,109,109,206,CC1
AUT2145SKF,VKJA 2145 A,32,27,19,17,1.7,109,109,206,CC1
AUT2153SKF,VKJA 2153 A,212,90,39,33,2.2,105,105,200,BB1
AUT2150SKF,VKJA 2150 A,114,79,35,31,2.28,109,109,206,BB1
AUT2152SKF,VKJA 2152 A,99,59,24,29,2.16,109,206,109,CB1
AUT2210SKF,VKJA 2210 A,996,184,43,36,1.72,109,109,206,AB1
AUT2213SKF,VKJA 2213 A,18,11,8,10,1.74,109,206,109,CC1
AUT2220SKF,VKJA 2220 A,438,150,49,32,1.96,109,109,206,BB1
AUT2235SKF,VKJA 2235 A,11,8,7,6,2.212,109,109,206,CD1
AUT2240SKF,VKJA 2240 A,626,179,64,35,1.92,109,109,206,AB1
AUT2250SKF,VKJA 2250 A,23,15,10,14,4.44,150,260,125,CC1
AUT2252SKF,VKJA 2252 A,89,60,22,28,3.2,120,120,250,BB1
AUT2310SKF,VKJA 2310 A,46,25,14,17,1.814,109,109,206,CC1
AUT2312SKF,VKJA 2312 A,55,36,16,20,1.8,105,200,105,CC1
AUT2316SKF,VKJA 2316 A,116,66,24,31,2.383,109,109,206,BB1
AUT2325SKF,VKJA 2325 A,15,13,6,7,1.8,109,109,206,CC1
AUT2330SKF,VKJA 2330 A,85,48,16,26,2.32,109,206,109,CB1
AUT2431SKF,VKJA 2431 A,74,39,19,23,1.71,109,109,206,CC1
AUT2432SKF,VKJA 2432 A,89,41,11,23,1.717,109,109,206,CB1
AUT2435SKF,VKJA 2435 A,296,86,28,33,1.88,109,109,206,BB1
AUT2437SKF,VKJA 2437 A,8,11,8,7,1.68,109,109,206,CD1
AUT2438SKF,VKJA 2438 A,10,10,7,7,3.5,115,115,260,CD1
AUT2523SKF,VKJA 2523 A,92,48,18,29,2.6,105,105,200,CC1
AUT2525SKF,VKJA 2525 A,28,24,10,14,2.7,105,105,200,CC1
AUT2530SKF,VKJA 2530 A,2919,618,118,36,1.887,109,109,206,AB1
AUT2527SKF,VKJA 2527 A,8,14,10,10,3.12,150,120,260,CD1
AUT2532SKF,VKJA 2532 A,46,37,21,18,1.74,109,109,206,CC1
AUT2533SKF,VKJA 2533 A,4,3,3,3,3.2,120,120,250,CD2
AUT2609SKF,VKJA 2609 A,596,208,45,36,1.88,109,109,206,AB1
AUT2610SKF,VKJA 2610 A,113,51,22,24,1.96,109,206,109,CC1
AUT2611SKF,VKJA 2611 A,218,80,26,29,1.96,109,206,109,BB1
AUT2620SKF,VKJA 2620 A,113,52,19,27,2.16,105,105,200,CC1
AUT2622SKF,VKJA 2622 A,5,3,3,3,2.04,109,206,109,CD2
AUT2625SKF,VKJA 2625 A,2,2,1,2,1.76,110,110,204,CD9
AUT2630SKF,VKJA 2630 A,65,44,22,21,2.08,105,200,105,CC1
AUT2634SKF,VKJA 2634 A,57,53,28,25,1.84,109,206,109,CC1
AUT2636SKF,VKJA 2636 A,19,21,12,12,1.88,105,105,200,CC1
AUT2640SKF,VKJA 2640 A,102,68,25,31,2.5,109,109,206,BB1
AUT2642SKF,VKJA 2642 A,10,8,7,7,2.42,105,105,200,CD1
AUT2940SKF,VKJA 2940 A,27,24,12,14,3.2,115,115,260,CC1
AUT2944SKF,VKJA 2944 A,5,3,2,2,3.4,105,105,200,CD9
AUT3001SKF,VKJA 3001,2,2,2,2,2.4987,108,219,108,OO9
AUT3002SKF,VKJA 3002,2,2,2,2,2.8863,108,219,108,CD9
AUT3007SKF,VKJA 3007,2,1,1,1,3.148,108,219,108,CD9
AUT3026SKF,VKJA 3026,38,28,15,18,2.218,108,219,108,BC1
AUT3028SKF,VKJA 3028,33,30,14,14,2.755,108,219,108,BC1
